time_s,p_fault,fault_bin
7.2393,0.069536,0
7.2492,0.065493,0
7.2592,0.063532,0
7.2693,0.059917,0
7.2793,0.058727,0
7.2893,0.056330,0
7.2994,0.052843,0
7.3168,0.051013,0
7.3194,0.048649,0
7.3294,0.049599,0
7.3395,0.048784,0
7.3494,0.047732,0
7.3594,0.047047,0
7.3694,0.048601,0
7.3794,0.052126,0
7.3894,0.055097,0
7.3995,0.058287,0
7.4190,0.061227,0
7.4199,0.060630,0
7.4294,0.058934,0
7.4394,0.058155,0
7.4494,0.062494,0
7.4594,0.068013,0
7.4695,0.069322,0
7.4795,0.070316,0
7.4895,0.073019,0
7.4995,0.074260,0
7.5190,0.078887,0
7.5200,0.079586,0
7.5294,0.082372,0
7.5395,0.081000,0
7.5494,0.080973,0
7.5594,0.084734,0
7.5693,0.084986,0
7.5793,0.096266,0
7.5893,0.092512,0
7.5994,0.096792,0
7.6192,0.097786,0
7.6201,0.099323,0
7.6294,0.108574,0
7.6394,0.106548,0
7.6494,0.117099,0
7.6594,0.114280,0
7.6695,0.118477,0
7.6794,0.121178,0
7.6895,0.122512,0
7.6994,0.132300,0
7.7190,0.138481,0
7.7199,0.151337,0
7.7294,0.153705,0
7.7395,0.158503,0
7.7494,0.167761,0
7.7594,0.182343,0
7.7695,0.201726,0
7.7794,0.212560,0
7.7894,0.220265,0
7.7994,0.229404,0
7.8187,0.235988,0
7.8196,0.240958,0
7.8294,0.244847,0
7.8394,0.250149,0
7.8494,0.254738,0
7.8594,0.263793,0
7.8693,0.273071,0
7.8794,0.277139,0
7.8894,0.284321,0
7.8994,0.287489,0
7.9188,0.294195,0
7.9195,0.293178,0
7.9293,0.291953,0
7.9394,0.295615,0
7.9495,0.284149,0
7.9594,0.273965,0
7.9695,0.261702,0
7.9794,0.258846,0
7.9894,0.249016,0
7.9995,0.244743,0
8.0190,0.240778,0
8.0199,0.232181,0
8.0294,0.223783,0
8.0395,0.216810,0
8.0494,0.230136,0
8.0595,0.233333,0
8.0694,0.239336,0
8.0795,0.233811,0
8.0894,0.233387,0
8.0994,0.229076,0
8.1188,0.221132,0
8.1197,0.211375,0
8.1295,0.197791,0
8.1394,0.189528,0
8.1495,0.177831,0
8.1595,0.170836,0
8.1694,0.158972,0
8.1794,0.150468,0
8.1894,0.140400,0
8.1994,0.129769,0
8.2190,0.119722,0
8.2200,0.110910,0
8.2295,0.103967,0
8.2395,0.096250,0
8.2495,0.089488,0
8.2594,0.082543,0
8.2694,0.076240,0
8.2794,0.070920,0
8.2894,0.069640,0
8.2995,0.064306,0
8.3189,0.060453,0
8.3198,0.056803,0
8.3295,0.054442,0
8.3395,0.053757,0
8.3493,0.051673,0
8.3593,0.051944,0
8.3693,0.049864,0
8.3793,0.048742,0
8.3893,0.046499,0
8.3993,0.043544,0
8.4166,0.043686,0
8.4194,0.042971,0
8.4295,0.049655,0
8.4393,0.050124,0
8.4494,0.056418,0
8.4593,0.058677,0
8.4693,0.067373,0
8.4793,0.068471,0
8.4894,0.071377,0
8.4993,0.069408,0
8.5166,0.069268,0
8.5194,0.069536,0
8.5295,0.068481,0
8.5396,0.070745,0
8.5495,0.072538,0
8.5594,0.076475,0
8.5694,0.078998,0
8.5795,0.082589,0
8.5895,0.089209,0
8.5994,0.092659,0
8.6191,0.108578,0
8.6200,0.119272,0
8.6295,0.137697,0
8.6395,0.139126,0
8.6495,0.145273,0
8.6595,0.147568,0
8.6694,0.150705,0
8.6794,0.151863,0
8.6894,0.162206,0
8.6995,0.180482,0
8.7187,0.194947,0
8.7193,0.203053,0
8.7295,0.204764,0
8.7395,0.211326,0
8.7495,0.205845,0
8.7595,0.204710,0
8.7694,0.198368,0
8.7795,0.206766,0
8.7895,0.204835,0
8.7995,0.214242,0
8.8192,0.219095,0
8.8201,0.223059,0
8.8295,0.218412,0
8.8396,0.213818,0
8.8496,0.204144,0
8.8595,0.194303,0
8.8694,0.183760,0
8.8795,0.177248,0
8.8894,0.169877,0
8.8995,0.163453,0
8.9191,0.155309,0
8.9201,0.146073,0
8.9295,0.136191,0
8.9394,0.127421,0
8.9496,0.120621,0
8.9594,0.114092,0
8.9694,0.106779,0
8.9795,0.100852,0
8.9895,0.096507,0
8.9995,0.091422,0
9.0190,0.085256,0
9.0199,0.081482,0
9.0295,0.077666,0
9.0395,0.075905,0
9.0495,0.073904,0
9.0596,0.071138,0
9.0694,0.068620,0
9.0795,0.066839,0
9.0895,0.068092,0
9.0995,0.068899,0
9.1190,0.069998,0
9.1199,0.072175,0
9.1295,0.075586,0
9.1395,0.073109,0
9.1496,0.074839,0
9.1595,0.080756,0
9.1695,0.091735,0
9.1795,0.099390,0
9.1894,0.110343,0
9.1996,0.123612,0
9.2192,0.133664,0
9.2201,0.148965,0
9.2296,0.164323,0
9.2396,0.181556,0
9.2495,0.182000,0
9.2595,0.183853,0
9.2695,0.186024,0
9.2795,0.190503,0
9.2895,0.190479,0
9.2995,0.193273,0
9.3192,0.231105,0
9.3201,0.273086,0
9.3296,0.319716,0
9.3396,0.359077,0
9.3495,0.414089,0
9.3596,0.504307,1
9.3695,0.643824,1
9.3795,0.743747,1
9.3896,0.834544,1
9.3995,0.896385,1
9.4189,0.935667,1
9.4198,0.959477,1
9.4296,0.973910,1
9.4394,0.983151,1
9.4495,0.989095,1
9.4595,0.992872,1
9.4695,0.994917,1
9.4796,0.996432,1
9.4896,0.997365,1
9.4996,0.997971,1
9.5187,0.998223,1
9.5194,0.998492,1
9.5294,0.998625,1
9.5395,0.998770,1
9.5494,0.998773,1
9.5595,0.998725,1
9.5694,0.998604,1
9.5795,0.998526,1
9.5895,0.998374,1
9.5995,0.998232,1
9.6166,0.997933,1
9.6195,0.997591,1
